X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
144.315795,-38.322122,164,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TORQUAY AMBULANCE STATION,OPERATIONAL,,TORQUAY,VICTORIA,3228,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.322122,144.315795,,,GAVIC420954002,19 GROSSMANS ROAD,1,3228,TORQUAY,0,-38.32212188,144.3157949
146.547529,-38.195996,165,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,TRARALGON AMBULANCE STATION,OPERATIONAL,,TRARALGON,VICTORIA,3844,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.195996,146.547529,,,GAVIC421916895,1-5 CAMPBELL STREET,1,3844,TRARALGON,0,-38.19599586,146.5475293
144.9784658,-37.41923871,166,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WALLAN AMBULANCE STATION,OPERATIONAL,,WALLAN,VICTORIA,3756,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.41923871,144.9784658,,,GAVIC421771241,1-5 HIGH STREET,1,3756,WALLAN,1,-37.41923384,144.978466
146.2991595,-36.3663176,167,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WANGARATTA AMBULANCE STATION,OPERATIONAL,,WANGARATTA,VICTORIA,3677,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.3663176,146.2991595,,,GAVIC420883104,113-121 TONE ROAD,0,3677,WANGARATTA,0,-36.36631724,146.2991593
145.2108762,-37.85900841,168,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WHEELERS HILL AMBULANCE STATION,OPERATIONAL,,WANTIRNA,VICTORIA,3152,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.85900841,145.2108762,,,GAVIC424625348,20 MOUNTAIN HIGHWAY,1,3152,WANTIRNA,0,-37.85900875,145.2108763
144.920471,-37.716107,169,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BROADMEADOWS AMBULANCE STATION,OPERATIONAL,,OAK PARK,VICTORIA,3046,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.716107,144.920471,,,GAVIC419916848,5 STRACHAN STREET,1,3046,OAK PARK,15,-37.71610194,144.9203019
145.1117214,-37.91467167,170,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WAVERLEY AMBULANCE STATION,OPERATIONAL,,OAKLEIGH SOUTH,VICTORIA,3167,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.91467167,145.1117214,,,GAVIC421437359,36 MANTON ROAD,1,3167,OAKLEIGH SOUTH,0,-37.914671,145.111721
144.53802,-38.254409,171,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,OCEAN GROVE AMBULANCE STATION,OPERATIONAL,,OCEAN GROVE,VICTORIA,3226,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.254409,144.53802,,,GAVIC423819902,9-11 ADCO GROVE,1,3226,OCEAN GROVE,0,-38.25440855,144.5380208
147.601541,-37.098764,172,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,OMEO AMBULANCE STATION,OPERATIONAL,,OMEO,VICTORIA,3898,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.098764,147.601541,,,GAVIC424611465,110 BILTON STREET,0,3898,OMEO,0,-37.09876354,147.6015403
148.465536,-37.701716,173,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ORBOST AMBULANCE STATION,OPERATIONAL,,ORBOST,VICTORIA,3888,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.701716,148.465536,,ORBOST REGIONAL HEALTH AND MEDICAL CLINIC,GAVIC421613945,104 BOUNDARY ROAD,2,3888,ORBOST,65,-37.70155168,148.4648278
142.3129375,-35.07283525,174,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,OUYEN AMBULANCE STATION,OPERATIONAL,,OUYEN,VICTORIA,3490,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.07283525,142.3129375,,,GAVIC412069061,2 CLAY AVENUE,2,3490,OUYEN,0,-35.07283542,142.3129372
145.481089,-38.076737,175,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PAKENHAM AMBULANCE STATION,OPERATIONAL,,PAKENHAM,VICTORIA,3810,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.076737,145.481089,,,GAVIC421501921,80-82 MAIN STREET,1,3810,PAKENHAM,0,-38.07673652,145.4810893
144.938185,-37.731746,176,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,COBURG AMBULANCE STATION,OPERATIONAL,,PASCOE VALE,VICTORIA,3044,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.731746,144.938185,,,GAVIC421027178,345 GAFFNEY STREET,1,3044,PASCOE VALE,16,-37.73162926,144.9380847
142.190215,-35.380429,177,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PATCHEWOLLOCK AMBULANCE STATION,OPERATIONAL,,PATCHEWOLLOCK,VICTORIA,3491,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.380429,142.190215,,,GAVIC422122713,15 ALGERIAN STREET,1,3491,PATCHEWOLLOCK,0,-35.3804286,142.190215
147.7198917,-37.91838048,178,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PAYNESVILLE AMBULANCE STATION,OPERATIONAL,,PAYNESVILLE,VICTORIA,3880,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.91838048,147.7198917,,,GAVIC421552944,4 LANGFORD PARADE,2,3880,PAYNESVILLE,0,-37.9183806,147.7198915
142.289778,-37.874248,179,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PENSHURST AMBULANCE STATION,OPERATIONAL,,PENSHURST,VICTORIA,3289,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.874248,142.289778,,,GAVIC424623626,39 MARTIN STREET,1,3289,PENSHURST,0,-37.87424804,142.2897781
144.754616,-37.887357,180,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,POINT COOK AMBULANCE STATION,OPERATIONAL,,POINT COOK,VICTORIA,3030,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.887357,144.754616,,,GAVIC420648039,13 DUNNINGS ROAD,1,3030,POINT COOK,0,-37.88735713,144.7546156
142.230042,-38.374679,181,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PORT FAIRY AMBULANCE STATION,OPERATIONAL,,PORT FAIRY,VICTORIA,3284,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.374679,142.230042,,,GAVIC414182351,116 PRINCES HIGHWAY,1,3284,PORT FAIRY,0,-38.37467841,142.2300421
141.603722,-38.335521,182,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PORTLAND AMBULANCE STATION,OPERATIONAL,,PORTLAND,VICTORIA,3305,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.335521,141.603722,,,GAVIC421733745,1 NEW STREET,1,3305,PORTLAND,0,-38.3355212,141.6037216
145.0257601,-37.74565202,183,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NORTH EAST SRC AMBULANCE STATION,OPERATIONAL,,PRESTON,VICTORIA,3072,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.74565202,145.0257601,,,GAVIC413137956,92 BELL STREET,0,3072,PRESTON,5,-37.7456926,145.0257529
145.0205317,-37.74603717,184,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NORTHLAND AMBULANCE STATION,OPERATIONAL,,PRESTON,VICTORIA,3072,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.74603717,145.0205317,,,GAVIC424501148,10-12 OVANDO STREET,1,3072,PRESTON,0,-37.7460373,145.0205318
141.9945286,-35.904144,185,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,RAINBOW AMBULANCE STATION,OPERATIONAL,,RAINBOW,VICTORIA,3424,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.904144,141.9945286,,,GAVIC720064922,2 RAILWAY STREET,0,3424,RAINBOW,93,-35.9047732,141.9938417
144.7460757,-37.76751736,186,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 13 AMBULANCE STATION,OPERATIONAL,,RAVENHALL,VICTORIA,3023,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.76751736,144.7460757,,,GAVIC425082940,142 EUCUMBENE DRIVE,1,3023,RAVENHALL,0,-37.76751747,144.7460758
144.993357,-37.816819,187,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,EPWORTH HOSPITAL AMBULANCE STATION,OPERATIONAL,,RICHMOND,VICTORIA,3121,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.816819,144.993357,,,GAVIC424490961,40 ERIN STREET,1,3121,RICHMOND,3,-37.81683803,144.9933369
145.011327,-37.816925,188,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,RICHMOND AMBULANCE STATION,OPERATIONAL,,RICHMOND,VICTORIA,3121,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.816925,145.011327,,,GAVIC420786300,61 CROWN STREET,1,3121,RICHMOND,0,-37.816925,145.011327
145.239582,-37.809772,189,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,RINGWOOD AMBULANCE STATION,OPERATIONAL,,RINGWOOD,VICTORIA,3134,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.809772,145.239582,,,GAVIC421270498,282 MAROONDAH HIGHWAY,2,3134,RINGWOOD,0,-37.809772,145.239582
145.247799,-37.808755,190,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 8 AMBULANCE STATION,OPERATIONAL,,RINGWOOD EAST,VICTORIA,3135,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.808755,145.247799,,,GAVIC423806062,51 MT DANDENONG ROAD,2,3135,RINGWOOD EAST,0,-37.80875525,145.2477986
142.781005,-34.584113,191,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROBINVALE AMBULANCE STATION,OPERATIONAL,,ROBINVALE,VICTORIA,3549,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-34.584113,142.781005,,,GAVIC412205360,15 NICHOLLS STREET,1,3549,ROBINVALE,0,-34.58411333,142.7810049
144.699325,-36.363766,192,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROCHESTER AMBULANCE STATION,OPERATIONAL,,ROCHESTER,VICTORIA,3561,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.363766,144.699325,,,GAVIC720515095,UNIT 1 22 MACKAY STREET,0,3561,ROCHESTER,0,-36.36376552,144.699325
144.741715,-37.343753,193,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROMSEY AMBULANCE STATION,OPERATIONAL,,ROMSEY,VICTORIA,3434,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.343753,144.741715,,,GAVIC414322428,157 MAIN STREET,1,3434,ROMSEY,19,-37.34358494,144.7416959
144.9119365,-38.3546692,194,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 12 AMBULANCE STATION,OPERATIONAL,,ROSEBUD,VICTORIA,3939,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.3546692,144.9119365,,,GAVIC414778348,23-29 MITCHELL STREET,0,3939,ROSEBUD,0,-38.354668,144.911936
145.2350025,-37.91317222,195,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ROWVILLE AMBULANCE STATION,OPERATIONAL,,ROWVILLE,VICTORIA,3178,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.91317222,145.2350025,,,GAVIC424616395,6 ENTERPRISE DRIVE,1,3178,ROWVILLE,20,-37.91333049,145.2351033
142.6316268,-36.63751804,196,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,RUPANYUP AMBULANCE STATION,OPERATIONAL,,RUPANYUP,VICTORIA,3388,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.63751804,142.6316268,,,GAVIC719795393,97 CROMIE STREET,0,3388,RUPANYUP,0,-36.63751612,142.6316299
147.0909998,-38.10151141,197,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SALE AMBULANCE STATION,OPERATIONAL,,SALE,VICTORIA,3850,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.10151141,147.0909998,,,GAVIC414731861,332 RAGLAN STREET,0,3850,SALE,0,-38.10151134,147.0910001
142.853113,-35.504024,198,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SEA LAKE AMBULANCE STATION,OPERATIONAL,,SEA LAKE,VICTORIA,3533,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.504024,142.853113,,,GAVIC421288988,151 BEST STREET,1,3533,SEA LAKE,0,-35.50402455,142.8531129
145.142108,-38.114532,199,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SEAFORD AMBULANCE STATION,OPERATIONAL,,SEAFORD,VICTORIA,3198,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.114532,145.142108,,,GAVIC421885220,3 SIR LAURENCE DRIVE,2,3198,SEAFORD,0,-38.11453229,145.1421075
143.844424,-37.599542,200,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SEBASTOPOL AMBULANCE STATION,OPERATIONAL,,SEBASTOPOL,VICTORIA,3356,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.599542,143.844424,,,GAVIC421472982,26 BRIDGE STREET,1,3356,SEBASTOPOL,0,-37.59954271,143.8444237
145.316996,-38.028076,201,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,BERWICK AMBULANCE STATION,OPERATIONAL,,NARRE WARREN,VICTORIA,3805,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.028076,145.316996,,,GAVIC411989764,557 PRINCES HIGHWAY,0,3805,NARRE WARREN,0,-38.028075,145.316995
145.9541381,-38.02150287,202,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NEERIM SOUTH AMBULANCE STATION,OPERATIONAL,,NEERIM SOUTH,VICTORIA,3831,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.02150287,145.9541381,,,GAVIC424623041,41 MAIN NEERIM ROAD,1,3831,NEERIM SOUTH,0,-38.02150258,145.9541377
141.6526784,-36.33613218,203,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NHILL AMBULANCE STATION,OPERATIONAL,,NHILL,VICTORIA,3418,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.33613218,141.6526784,,,GAVIC414304512,15 CAMPBELL STREET,1,3418,NHILL,0,-36.33613278,141.6526786
145.185058,-37.9591,204,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NOBLE PARK AMBULANCE STATION,OPERATIONAL,,NOBLE PARK,VICTORIA,3174,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.9591,145.185058,,,GAVIC419691462,425 PRINCES HIGHWAY,1,3174,NOBLE PARK,12,-37.95918443,145.1851478
144.3571267,-38.086096,205,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NORLANE AMBULANCE STATION,OPERATIONAL,,NORLANE,VICTORIA,3214,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.086096,144.3571267,,,GAVIC421436046,145 PRINCES HIGHWAY,1,3214,NORLANE,0,-38.08609623,144.3571269
145.4445933,-36.09939928,206,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NUMURKAH AMBULANCE STATION,OPERATIONAL,,NUMURKAH,VICTORIA,3636,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.09939928,145.4445933,,,GAVIC719103936,4-6 KATAMATITE-NATHALIA ROAD,-1,3636,NUMURKAH,0,-36.09939933,145.4445937
145.175765,-37.817857,207,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NUNAWADING AMBULANCE STATION,OPERATIONAL,,NUNAWADING,VICTORIA,3131,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.817857,145.175765,,,GAVIC421071151,130 SPRINGVALE ROAD,1,3131,NUNAWADING,0,-37.817856,145.175765
143.355679,-35.185757,208,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,NYAH WEST AMBULANCE STATION,OPERATIONAL,,NYAH WEST,VICTORIA,3595,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-35.185757,143.355679,,,GAVIC423476046,5 MONASH AVENUE,1,3595,NYAH WEST,0,-35.18575655,143.3556788
145.13825,-37.017583,209,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SEYMOUR AMBULANCE STATION,OPERATIONAL,,SEYMOUR,VICTORIA,3660,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.017583,145.13825,,,GAVIC423672866,22 CALLEN STREET,1,3660,SEYMOUR,0,-37.01758371,145.1382505
145.400209,-36.375738,210,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SHEPPARTON AMBULANCE STATION,OPERATIONAL,,SHEPPARTON,VICTORIA,3630,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.375738,145.400209,,,GAVIC420665267,102 WYNDHAM STREET,0,3630,SHEPPARTON,0,-36.3757381,145.4002088
143.359551,-37.684945,211,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SKIPTON AMBULANCE STATION,OPERATIONAL,,SKIPTON,VICTORIA,3361,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.684945,143.359551,,,GAVIC424066336,54-56 MONTGOMERY STREET,0,3361,SKIPTON,0,-37.68494541,143.3595505
145.182517,-38.22240551,212,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SOMERVILLE AMBULANCE STATION,OPERATIONAL,,SOMERVILLE,VICTORIA,3912,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.22240551,145.182517,,,GAVIC425615246,UNIT 5 50 GUELPH STREET,1,3912,SOMERVILLE,19,-38.22223791,145.1824654
144.736403,-38.335558,213,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SORRENTO AMBULANCE STATION,OPERATIONAL,,SORRENTO,VICTORIA,3943,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-38.335558,144.736403,,,GAVIC420135533,68 HOTHAM ROAD,2,3943,SORRENTO,0,-38.33555856,144.7364045
144.941704,-37.826254,214,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,PORT MELBOURNE AMBULANCE STATION,OPERATIONAL,,SOUTH MELBOURNE,VICTORIA,3205,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.826254,144.941704,,,GAVIC424532420,61-75 BRADY STREET,0,3205,SOUTH MELBOURNE,0,-37.82625397,144.9417041
144.9632901,-37.83126609,215,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,SOUTH MELBOURNE AMBULANCE STATION,OPERATIONAL,,SOUTH MELBOURNE,VICTORIA,3205,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.83126609,144.9632901,,,GAVIC414045182,187-191 COVENTRY STREET,1,3205,SOUTH MELBOURNE,0,-37.83126598,144.96329
145.144188,-37.92967398,216,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,MICA 11 AMBULANCE STATION,OPERATIONAL,,SPRINGVALE,VICTORIA,3171,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.92967398,145.144188,,,GAVIC423732469,FCTY 12B 2 WESTALL ROAD,0,3171,SPRINGVALE,0,-37.92967386,145.1441883
143.2606172,-36.617052,217,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,ST ARNAUD AMBULANCE STATION,OPERATIONAL,,ST ARNAUD,VICTORIA,3478,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-36.617052,143.2606172,,,GAVIC419538286,27 DUNDAS STREET,1,3478,ST ARNAUD,0,-36.617052,143.2606174
144.987861,-37.866109,218,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",AMBULANCE STATION,WINDSOR AMBULANCE STATION,OPERATIONAL,,ST KILDA,VICTORIA,3182,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/06/06 00:00:00+00,,-37.866109,144.987861,,,GAVIC423085806,25-27 PAKINGTON STREET,0,3182,ST KILDA,0,-37.86610895,144.9878614
