X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
145.0877472,-37.89828821,167,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,OAKLEIGH POLICE STATION,OPERATIONAL,,OAKLEIGH,VICTORIA,3166,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.89828821,145.0877472,,,GAVIC420013680,1 ATHERTON ROAD,2,3166,OAKLEIGH,23,-37.898323,145.088003
144.5219392,-38.26679782,168,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BELLARINE POLICE STATION,OPERATIONAL,,OCEAN GROVE,VICTORIA,3226,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.26679782,144.5219392,,,GAVIC414154870,67 THE PARADE ,-1,3226,OCEAN GROVE,0,-38.26679781,144.5219392
146.9733526,-37.96494173,169,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MAFFRA POLICE STATION,OPERATIONAL,,MAFFRA,VICTORIA,3860,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.96494173,146.9733526,,,GAVIC423220985,38 JOHNSON STREET,1,3860,MAFFRA,0,-37.96494173,146.9733526
144.0648738,-36.99548478,170,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MALDON POLICE STATION,OPERATIONAL,,MALDON,VICTORIA,3463,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.99548478,144.0648738,,POLICE STATION,GAVIC720834576,18 FRANCIS STREET,0,3463,MALDON,65,-36.99489891,144.0648649
149.7509438,-37.56045297,171,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MALLACOOTA POLICE STATION,OPERATIONAL,,MALLACOOTA,VICTORIA,3892,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.56045296,149.7509438,,MALLACOOTA POLICE STATION,GAVIC420567727,33 LEES ROAD,2,3892,MALLACOOTA,25,-37.56026337,149.7510935
144.385011,-37.18837112,172,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MALMSBURY POLICE STATION,OPERATIONAL,,MALMSBURY,VICTORIA,3446,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.18837112,144.385011,,MALMSBURY POLICE STATION,GAVIC411805779,74 MOLLISON STREET,2,3446,MALMSBURY,17,-37.18832063,144.384836
145.0296114,-37.85588321,173,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MALVERN POLICE STATION,OPERATIONAL,,MALVERN,VICTORIA,3144,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.85588321,145.0296114,,,GAVIC421226093,288 GLENFERRIE ROAD,2,3144,MALVERN,0,-37.855883,145.029611
142.8827174,-35.05036587,174,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MANANGATANG POLICE STATION,OPERATIONAL,,MANANGATANG,VICTORIA,3546,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.05036587,142.8827174,,,GAVIC411807195,91 WATTLE STREET,2,3546,MANANGATANG,0,-35.05036586,142.8827174
146.0869735,-37.05230724,175,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MANSFIELD POLICE STATION,OPERATIONAL,,MANSFIELD,VICTORIA,3722,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.05230724,146.0869735,,,GAVIC421162464,92 HIGH STREET,0,3722,MANSFIELD,0,-37.05230725,146.0869735
143.7354683,-37.04730985,176,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARYBOROUGH POLICE STATION,OPERATIONAL,,MARYBOROUGH,VICTORIA,3465,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.04730985,143.7354683,,,GAVIC420882399,55-61 CLARENDON STREET,-1,3465,MARYBOROUGH,0,-37.04730985,143.7354683
145.7478084,-37.5105102,177,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MARYSVILLE POLICE STATION,OPERATIONAL,,MARYSVILLE,VICTORIA,3779,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.5105102,145.7478084,,,GAVIC423227429,13 MURCHISON STREET,1,3779,MARYSVILLE,27,-37.51065976,145.7475748
146.0106523,-38.58005921,178,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MEENIYAN POLICE STATION,OPERATIONAL,,MEENIYAN,VICTORIA,3956,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.58005921,146.0106523,,,GAVIC424253343,139-141 WHITELAW STREET,1,3956,MEENIYAN,0,-38.5800592,146.0106523
144.9663746,-37.81655357,179,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MELBOURNE EAST POLICE STATION,OPERATIONAL,,MELBOURNE,VICTORIA,3000,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.81655357,144.9663746,,,GAVIC423455908,228-232 FLINDERS LANE,2,3000,MELBOURNE,8,-37.81651077,144.9664429
144.958143,-37.811623,180,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,AFP - VIC - MELBOURNE OFFICE,OPERATIONAL,383 LA TROBE STREET,MELBOURNE,VICTORIA,3000,WWW.AFP.GOV.AU,,WWW.AFP.GOV.AU,,,2018/08/16 00:00:00+00,,-37.811623,144.958143,,,GAVIC424470377,383 LA TROBE STREET,0,3000,MELBOURNE,14,-37.81151384,144.9580649
144.8491179,-37.67008544,181,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MELBOURNE AIRPORT POLICE STATION,OPERATIONAL,,MELBOURNE AIRPORT,VICTORIA,3045,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.67008544,144.8491179,,T2 TERMINAL,GAVIC719108123,20 ARRIVAL DRIVE,0,3045,MELBOURNE AIRPORT,6,-37.67013691,144.849126
144.850586,-37.676543,182,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,AFP - VIC AVIATION - MELBOURNE AIRPORT,OPERATIONAL,2 FRANCIS BRIGGS ROAD,MELBOURNE AIRPORT,VICTORIA,3045,WWW.AFP.GOV.AU,,WWW.AFP.GOV.AU,,,2018/08/16 00:00:00+00,,-37.676543,144.850586,,AUSTRALIAN FEDERAL POLICE,GAVIC719107135,2 FRANCIS BRIGGS DRIVE,0,3045,MELBOURNE AIRPORT,32,-37.67673645,144.8508612
144.5779411,-37.68583347,183,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MELTON POLICE STATION,OPERATIONAL,,MELTON,VICTORIA,3337,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.68583347,144.5779411,,,GAVIC420169068,243-245 STATION ROAD,2,3337,MELTON,0,-37.68583346,144.5779411
142.0626583,-34.16772092,184,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MERBEIN POLICE STATION,OPERATIONAL,,MERBEIN,VICTORIA,3505,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-34.16772092,142.0626583,,,GAVIC420866052,119 COMMERCIAL STREET,2,3505,MERBEIN,0,-34.16772091,142.0626583
144.0757348,-37.84651334,185,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MEREDITH POLICE STATION,OPERATIONAL,,MEREDITH,VICTORIA,3333,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.84651334,144.0757348,,,GAVIC420859306,14 WILSON STREET,1,3333,MEREDITH,0,-37.84651334,144.0757348
141.5499478,-37.72027102,186,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MERINO POLICE STATION,OPERATIONAL,,MERINO,VICTORIA,3310,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.72027102,141.5499478,,POLICE STATION,GAVIC422123589,22 ANNESLEY STREET,0,3310,MERINO,0,-37.72027101,141.5499478
145.0925449,-37.60053856,187,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MERNDA POLICE STATION,OPERATIONAL,,MERNDA,VICTORIA,3754,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.60053856,145.0925449,,,GAVIC425774357,542 BRIDGE INN ROAD,0,3754,MERNDA,0,-37.60053856,145.0925449
142.1620677,-34.18606288,188,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MILDURA POLICE STATION,OPERATIONAL,,MILDURA,VICTORIA,3500,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-34.18606288,142.1620677,,,GAVIC423628710,62-68 DEAKIN AVENUE,1,3500,MILDURA,0,-34.18606288,142.1620677
145.0754232,-37.65734985,189,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MILL PARK POLICE STATION,OPERATIONAL,,MILL PARK,VICTORIA,3082,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.65734985,145.0754232,,,GAVIC420847086,151 CENTENARY DRIVE,2,3082,MILL PARK,0,-37.657349,145.075423
142.5891792,-36.45807944,190,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MINYIP POLICE STATION,OPERATIONAL,,MINYIP,VICTORIA,3392,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.45807944,142.5891792,,,GAVIC424584746,106 MAIN STREET,1,3392,MINYIP,0,-36.45807944,142.5891792
146.1588876,-38.40088304,191,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MIRBOO NORTH POLICE STATION,OPERATIONAL,,MIRBOO NORTH,VICTORIA,3871,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.40088304,146.1588876,,,GAVIC414746949,77 RIDGWAY ,1,3871,MIRBOO NORTH,0,-38.40088305,146.1588877
147.3777896,-36.53717245,192,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MITTA MITTA POLICE STATION,OPERATIONAL,,MITTA MITTA,VICTORIA,3701,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.53717245,147.3777896,,,GAVIC422179225,5554 OMEO HIGHWAY,2,3701,MITTA MITTA,0,-36.53717245,147.3777896
146.2652162,-38.17609556,193,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOE POLICE STATION,OPERATIONAL,,MOE,VICTORIA,3825,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.17609556,146.2652162,,,GAVIC419538036,3 ANZAC STREET,2,3825,MOE,0,-38.17609556,146.2652163
145.4076963,-37.87524106,194,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MONBULK POLICE STATION,OPERATIONAL,,MONBULK,VICTORIA,3793,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.87524106,145.4076963,,,GAVIC420493853,58 MAIN ROAD,2,3793,MONBULK,0,-37.875241,145.407696
144.9240785,-37.76471231,195,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOONEE PONDS POLICE STATION,OPERATIONAL,,MOONEE PONDS,VICTORIA,3039,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.76471231,144.9240785,,,GAVIC420925040,766 MT ALEXANDER ROAD,2,3039,MOONEE PONDS,0,-37.7647123,144.9240785
145.0382224,-37.93739474,196,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOORABBIN POLICE STATION,OPERATIONAL,,MOORABBIN,VICTORIA,3189,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.93739474,145.0382224,,,GAVIC421636882,1013 NEPEAN HIGHWAY,0,3189,MOORABBIN,0,-37.93739472,145.0382224
145.310535,-37.78953773,197,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOOROOLBARK POLICE STATION,OPERATIONAL,,MOOROOLBARK,VICTORIA,3138,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.78953773,145.310535,,,GAVIC421698768,188-190 HULL ROAD,2,3138,MOOROOLBARK,0,-37.7895378,145.310535
145.3561206,-36.39542602,198,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOOROOPNA POLICE STATION,OPERATIONAL,,MOOROOPNA,VICTORIA,3629,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.39542602,145.3561206,,,GAVIC421153388,119 MCLENNAN STREET,2,3629,MOOROOPNA,0,-36.39542602,145.3561206
145.0862402,-38.00377788,199,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORDIALLOC POLICE STATION,OPERATIONAL,,MORDIALLOC,VICTORIA,3195,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.00377788,145.0862402,,,GAVIC413961522,31 ALBERT STREET,0,3195,MORDIALLOC,0,-38.00377787,145.0862401
145.0368365,-38.21650757,200,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORNINGTON POLICE STATION,OPERATIONAL,,MORNINGTON,VICTORIA,3931,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.21650757,145.0368365,,,GAVIC414768343,UNIT 1 10 MAIN STREET,0,3931,MORNINGTON,0,-38.216507,145.036836
145.3423958,-37.75560339,201,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LILYDALE POLICE STATION,OPERATIONAL,,LILYDALE,VICTORIA,3140,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.75560339,145.3423958,,,GAVIC421413289,6 ALBERT HILL ROAD,0,3140,LILYDALE,0,-37.75560339,145.3423958
143.5618726,-37.68744467,202,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LINTON POLICE STATION,OPERATIONAL,,LINTON,VICTORIA,3360,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.68744467,143.5618726,,,GAVIC425788971,UNIT 3 82 SUSSEX STREET,-1,3360,LINTON,4,-37.68747491,143.5619002
143.3397661,-37.95328631,203,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LISMORE POLICE STATION,OPERATIONAL,,LISMORE,VICTORIA,3324,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.95328631,143.3397661,,,GAVIC421330440,69 HIGH STREET,2,3324,LISMORE,0,-37.9532863,143.3397661
145.7037162,-38.36867268,204,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LOCH POLICE STATION,OPERATIONAL,,LOCH,VICTORIA,3945,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.36867268,145.7037162,,,GAVIC424253169,10 VICTORIA ROAD,2,3945,LOCH,1,-38.36866801,145.7037205
147.5673478,-38.05799992,205,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LOCH SPORT POLICE STATION,OPERATIONAL,,LOCH SPORT,VICTORIA,3851,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.05799992,147.5673478,,,GAVIC425315463,5079 LONGFORD-LOCH SPORT ROAD,0,3851,LOCH SPORT,0,-38.05799994,147.5673474
143.9737498,-38.54085077,206,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,LORNE POLICE STATION,OPERATIONAL,,LORNE,VICTORIA,3232,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.54085077,143.9737498,,,GAVIC421544417,44 SMITH STREET,1,3232,LORNE,0,-38.54085076,143.9737498
142.000848,-38.0324885,207,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MACARTHUR POLICE STATION,OPERATIONAL,,MACARTHUR,VICTORIA,3286,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.0324885,142.000848,,,GAVIC421167867,12 MARKET STREET,1,3286,MACARTHUR,0,-38.0324885,142.000848
144.5677692,-37.42292179,208,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MACEDON POLICE STATION,OPERATIONAL,,MACEDON,VICTORIA,3440,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.42292179,144.5677692,,,GAVIC411756786,61 VICTORIA STREET,2,3440,MACEDON,0,-37.42292179,144.5677692
142.8081422,-38.08161942,209,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORTLAKE POLICE STATION,OPERATIONAL,,MORTLAKE,VICTORIA,3272,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.08161942,142.8081422,,,GAVIC423974134,32 OFFICER STREET,1,3272,MORTLAKE,0,-38.08161941,142.8081422
146.3944173,-38.23729254,210,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORWELL POLICE STATION,OPERATIONAL,,MORWELL,VICTORIA,3840,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.23729254,146.3944173,,,GAVIC424672470,8-10 HAZELWOOD ROAD,0,3840,MORWELL,0,-38.23729254,146.3944173
147.1713747,-36.74397448,211,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT BEAUTY POLICE STATION,OPERATIONAL,,MOUNT BEAUTY,VICTORIA,3699,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.74397448,147.1713747,,,GAVIC424787016,2 PARK STREET,0,3699,MOUNT BEAUTY,0,-36.74397448,147.1713747
146.4514081,-37.14633099,212,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT BULLER POLICE STATION,OPERATIONAL,,MOUNT BULLER,VICTORIA,3723,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.14633099,146.4514081,,POLICE STATION,GAVIC425362991,1 CHAMOIS CLOSE,0,3723,MOUNT BULLER,1,-37.1463239,146.4514088
145.3805476,-37.78714537,213,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT EVELYN POLICE STATION,OPERATIONAL,,MOUNT EVELYN,VICTORIA,3796,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.78714537,145.3805476,,,GAVIC421396043,17 YORK ROAD,2,3796,MOUNT EVELYN,0,-37.787145,145.380547
145.1283434,-37.88045769,214,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOUNT WAVERLEY POLICE STATION,OPERATIONAL,,MOUNT WAVERLEY,VICTORIA,3149,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-37.88045769,145.1283434,,,GAVIC420077084,338 STEPHENSONS ROAD,2,3149,MOUNT WAVERLEY,0,-37.880457,145.128343
146.3751704,-36.57816507,215,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MOYHU POLICE STATION,OPERATIONAL,,MOYHU,VICTORIA,3732,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.57816507,146.3751704,,MOYHU POLICE STATION,GAVIC420343715,31 BARTLEY STREET,2,3732,MOYHU,7,-36.57815619,146.3750918
145.2159067,-36.6181339,216,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MURCHISON POLICE STATION,OPERATIONAL,,MURCHISON,VICTORIA,3610,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.6181339,145.2159067,,,GAVIC420038275,8 WATSON STREET,1,3610,MURCHISON,0,-36.6181339,145.2159067
141.1826525,-35.26410083,217,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MURRAYVILLE POLICE STATION,OPERATIONAL,,MURRAYVILLE,VICTORIA,3512,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-35.26410083,141.1826525,,,GAVIC411977811,13 REED STREET,2,3512,MURRAYVILLE,0,-35.26410083,141.1826525
142.4698754,-36.6167259,218,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MURTOA POLICE STATION,OPERATIONAL,,MURTOA,VICTORIA,3390,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.6167259,142.4698754,,,GAVIC420663194,5 CROMIE STREET,2,3390,MURTOA,22,-36.61672956,142.4696354
146.726755,-36.56050574,219,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MYRTLEFORD POLICE STATION,OPERATIONAL,,MYRTLEFORD,VICTORIA,3737,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.56050574,146.726755,,,GAVIC423798237,3 QUEEN STREET,0,3737,MYRTLEFORD,0,-36.56050574,146.726755
145.1544111,-36.78759829,220,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NAGAMBIE POLICE STATION,OPERATIONAL,,NAGAMBIE,VICTORIA,3608,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-36.78759829,145.1544111,,,GAVIC425702988,14 FILSON STREET,0,3608,NAGAMBIE,0,-36.78759829,145.1544112
145.3111764,-38.02598224,221,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,NARRE WARREN POLICE STATION,OPERATIONAL,,NARRE WARREN,VICTORIA,3805,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/05/15 00:00:00+00,,-38.02598224,145.3111764,,,GAVIC420399391,1-7 COVENTRY ROAD,1,3805,NARRE WARREN,0,-38.025982,145.311176
